,r1,r2,r3,r4,r5,r6,r7,r8,f1,f2,f3,f4,f5,f6,f7,f8,label
8439,-3.0796402,-1.7360817,12.883783,-6.541694,1.2973149,2.0218954,4.060466,-2.8678536,-3.0727756,-3.277447,11.72931,-2.0946863,1.389465,0.2994286,0.9569721,-6.580345,2
8440,-3.094649,-1.4282696,11.929315,-6.1900797,0.7043575,2.3961458,3.072898,-3.3772054,-2.4694612,-3.0285084,11.359043,-2.3162727,1.2536892,0.043995243,1.6056486,-5.9006104,2
8441,-3.9899328,-1.166317,14.273458,-7.6345167,1.2511586,2.9676745,2.2089992,-3.5097852,-2.6703303,-2.8996413,11.359302,-1.238689,2.2754881,-0.19557844,1.2745488,-5.1179566,2
8442,-3.3743103,-1.5205017,12.861539,-7.2546587,1.0660381,2.749058,3.4848993,-2.8652458,-1.7322315,-2.3529325,10.713023,-2.1143148,2.0312378,-0.028927214,0.7941181,-4.681833,2
8443,-3.2534957,-1.446682,13.064015,-6.758562,1.2030878,2.3155098,2.889998,-3.4555616,-2.2804816,-2.4787018,10.57498,-1.3783491,1.7379018,0.2739492,1.3516101,-5.030147,2
8444,-3.4234853,-1.114111,12.768869,-7.3045754,1.5556158,2.45624,2.9509287,-3.2445698,-1.6613072,-2.0651493,9.208959,-2.329625,1.4180003,0.23493437,1.7705452,-4.4140515,2
8445,-3.3292239,-0.89844435,12.574822,-6.148814,1.2250315,2.0261877,3.0931802,-3.1886926,-2.5639029,-2.623581,11.136785,-1.0887227,1.8796089,0.2178664,1.3800933,-5.3014493,2
8446,-3.4538426,-1.0007672,10.911952,-7.105063,1.8073792,1.7613742,2.5997684,-2.3279407,-2.1283062,-2.2065027,10.265596,-2.6543257,2.3790433,-0.051753305,1.1849908,-4.051734,2
8447,-2.7104187,-0.8689869,12.344006,-6.6761303,1.653584,1.6389692,3.3434212,-2.5569952,-2.0963428,-2.1390908,9.617511,-1.6457514,1.5290372,0.070720606,1.9483292,-4.4931064,2
8448,-3.1405156,-1.0556264,11.878872,-7.0944867,1.8587861,1.4765402,2.2158673,-2.7534049,-1.4532729,-1.7142286,8.07385,-2.2942748,1.4980685,-0.11154263,1.7959824,-3.7877016,2
8449,-3.1098123,-0.72060925,12.688019,-6.867068,1.7539154,1.7049016,2.1860816,-2.912391,-2.527074,-2.4252682,9.209189,-1.3961085,1.9983847,-0.43552646,2.2543154,-4.08586,2
8450,-2.6110673,-1.0480236,11.293856,-7.0460963,2.2678618,0.8622178,3.004618,-1.6699318,-2.523638,-2.112451,8.625368,-1.9911518,2.0806584,-0.3146262,2.1168606,-3.733535,2
8451,-3.127975,-1.0567307,11.577051,-6.359493,1.6605614,1.3244516,2.2745485,-2.401246,-2.796798,-2.1555252,9.241471,-1.5851046,1.7805148,-0.07043324,2.5587509,-4.127189,2
8452,-3.1011217,-1.2308829,11.766079,-6.5706887,2.0111651,1.1992754,2.1491852,-2.7593446,-2.167549,-1.9796091,8.689268,-2.2610326,1.4715376,-0.16581368,2.3819344,-4.161881,2
8453,-2.7044709,-0.9332043,12.036404,-6.695139,1.5234276,1.5700582,1.7632654,-2.5006042,-2.6457806,-1.9864043,8.362377,-1.8900537,1.7522457,-0.3456177,3.1488726,-3.9077444,2
8454,-2.638528,-0.87141305,11.1038475,-6.193826,1.5752716,0.8617503,2.47579,-2.357838,-2.1180832,-1.9461362,8.688723,-2.3552473,2.092759,-0.29212028,1.9409465,-3.8537467,2
8455,-3.3774033,-1.3351882,12.345159,-6.8188677,2.0931115,1.6454308,1.0455966,-2.8415022,-2.3151684,-2.0095637,8.406396,-2.0737052,1.6945056,-0.37385705,2.6934392,-3.8051813,2
8456,-3.1759062,-1.1204023,12.047113,-6.430656,2.042867,1.0615896,2.949279,-2.9105177,-2.0570426,-1.6843617,8.240846,-1.7812396,1.8011395,-0.24298571,2.2877305,-4.04449,2
8457,-3.2369003,-1.2128229,12.184372,-7.217973,2.0801196,2.0885746,0.4039359,-3.403682,-2.1512668,-1.8813565,9.047443,-2.142517,1.9395436,-0.2633449,2.213353,-4.220355,2
8458,-2.61085,-1.2635655,11.370094,-6.5836325,1.7749679,0.9872756,2.0597348,-2.9498978,-2.239779,-1.8526837,8.6604805,-1.6982948,2.4116356,-0.19615377,1.3686628,-4.193195,2
8459,-3.784123,-1.7053753,12.09163,-6.573879,2.5274117,1.1458416,0.9438802,-3.5058784,-2.9582257,-2.332652,8.559315,-1.365448,2.3116493,-0.09314115,1.7879707,-3.8548913,2
8460,-3.3893483,-2.2948039,12.051164,-6.457524,2.0802326,1.1312605,1.7666006,-3.354247,-2.1500466,-1.8360833,8.709604,-2.2602906,2.4930534,-0.24402697,1.3983272,-3.726491,2
8461,-3.2861207,-1.6721218,11.26197,-6.0803576,2.017855,1.4316406,0.38652256,-2.9982963,-2.7974584,-2.4129062,8.536801,-2.4400623,2.6562784,0.04470394,1.7370948,-4.011505,2
8462,-3.3367534,-2.098438,11.763494,-5.91615,1.9077774,1.5996524,2.2813103,-2.7222967,-2.5900657,-2.4045827,8.852401,-2.3573685,2.7721694,-0.30279338,1.7170706,-3.7549481,2
8463,-2.90924,-1.2937295,11.692897,-6.015331,1.9999119,2.1708739,1.0955334,-2.824117,-2.531382,-2.2083845,8.771163,-2.4916189,2.3278506,-0.13118474,1.2400854,-4.16467,2
8464,-2.9259872,-1.6694341,12.024821,-6.634552,2.0244336,1.797457,2.0639074,-2.1108754,-2.3515353,-2.0631766,8.766147,-2.1354768,2.9588099,-0.15118955,1.7233523,-3.742809,2
8465,-3.69434,-1.4476539,13.698359,-7.11863,2.0496452,2.613791,0.43481302,-2.8866744,-2.3137538,-2.4719813,10.883625,-2.830479,2.290778,0.2486627,0.9644864,-5.064938,2
8466,-3.5122,-1.3832401,13.44526,-7.5451317,2.2970471,2.874821,0.29005376,-3.4463615,-2.0756495,-2.155374,9.650459,-2.497909,1.844939,0.27539617,1.9608169,-4.698712,2
8467,-3.505708,-1.2483647,12.785008,-6.268982,2.0248294,2.259823,1.7618078,-2.2865808,-2.3502524,-3.197577,10.478501,-2.732168,1.551888,0.27375758,1.8330675,-5.556631,2
8468,-2.7440472,-0.42415026,11.202797,-6.520672,1.9241284,2.3821702,0.21574895,-1.8214754,-2.5001702,-3.1968884,11.889815,-3.0444684,1.4827626,0.16062923,1.8539584,-5.720071,2
8469,-3.1426938,-1.0813004,12.4347515,-6.3993535,1.5185634,2.5656662,1.6659175,-2.4970448,-2.1891375,-3.1374476,11.900966,-3.4918318,1.6842755,0.111916155,1.1122665,-5.9151626,2
8470,-3.8173552,-1.137853,11.467708,-8.015029,1.9622947,1.9495226,-0.10621439,-2.5961177,-2.1319587,-2.7185633,10.425893,-2.6243925,1.1366757,0.06447174,2.305103,-5.188921,2
8471,-3.421979,-0.91558915,13.875732,-6.6755333,1.6976384,2.781265,2.6991267,-2.7237134,-2.2806418,-1.9116259,7.7725587,-2.4712415,2.6027873,-0.04681164,1.6315911,-3.187767,2
8472,-3.8243587,-1.4305475,11.7484665,-7.95831,1.5351535,2.7161796,0.40451273,-2.65175,-2.7334363,-2.6454005,10.773475,-2.3527374,2.3888445,0.045239054,1.0767045,-4.7100186,2
8473,-3.9032505,-1.8567194,13.272435,-7.5944695,1.4291179,3.775534,1.5126275,-3.0314856,-2.8115504,-2.2435188,10.077874,-1.5390236,2.188248,0.057674307,1.3398184,-4.55584,2
8474,-3.971031,-1.144216,13.146094,-7.980687,0.90673214,3.332309,0.101258636,-4.0939918,-2.3852131,-2.4678597,11.295044,-1.8119146,1.914942,0.12803687,1.4628049,-5.071305,2
8475,-3.8436942,-1.5688512,12.567108,-6.8811574,1.2575325,2.5659373,2.4715679,-2.2855263,-1.9906023,-2.2826283,11.15663,-2.783718,1.8570216,-0.088608526,1.375081,-4.7948527,2
8476,-1.1041675,-1.1153368,5.823605,-5.9285893,0.48164865,2.7119317,1.5248716,-1.8656248,-1.1449854,-2.0177338,13.315048,-4.4718833,2.442535,0.17113689,-2.8905632,-4.976813,2
8477,-0.13554022,-0.18779173,8.404594,-5.8443103,0.41609612,3.9055026,1.639657,-3.6019208,-0.23584953,-1.0590751,11.537236,-3.8441226,1.6182501,1.058841,-2.2813437,-5.2070127,2
8478,-1.2740128,-0.5778119,6.8922524,-5.7463107,0.9048407,2.2063732,2.0165658,-2.8170881,-0.6363096,-1.5205803,13.013914,-4.5455213,2.2074041,0.39799652,-2.9260132,-5.084774,2
8479,-0.33828208,0.39730063,10.026886,-5.813516,0.5926571,3.9079912,2.5232165,-5.1109786,0.13461423,-0.9188677,12.145015,-3.4698925,1.9821019,0.75362045,-2.4644275,-5.09311,2
8480,-0.2634225,0.6527345,8.418674,-6.8281493,0.67688626,3.6433415,2.231839,-3.4815826,-0.0842693,-1.5161142,12.605014,-3.8172908,1.8528244,0.021174796,-2.673016,-5.018812,2
8481,-0.94780886,0.6503318,11.004378,-5.979082,1.0212588,3.7642946,1.756151,-4.962338,-0.20037858,-0.6979399,9.29326,-2.709505,1.5509822,0.7663182,-1.1519704,-4.2912245,2
8482,-1.2746707,0.3197963,9.573927,-6.3149967,0.88740206,3.9510581,1.7215503,-3.439961,0.9305813,-0.63802266,10.729786,-3.237124,1.8519502,0.6069018,-3.1068654,-4.874239,2
8483,-0.55286276,0.4412195,11.911448,-6.252509,0.84086955,4.3027673,1.5850724,-5.137382,1.3870296,-0.5799938,12.463398,-3.6927829,1.4502006,0.8667898,-3.5103621,-5.777935,2
8484,-0.473656,0.11535852,10.45792,-5.749506,0.70166343,4.084533,2.563808,-4.2332664,0.9006785,-0.48228648,9.936254,-3.343746,1.3102552,0.8797632,-2.5792463,-4.801716,2
8485,-1.6318612,-0.1622156,11.993192,-5.9752345,1.0366464,4.372192,1.2944996,-4.7925572,0.37627995,-1.3902856,11.308028,-3.6615958,0.84492546,0.6733043,-1.8324516,-5.514776,2
8486,-1.4873708,-0.25543055,12.198042,-6.3555036,0.24686454,4.4599953,1.2103528,-5.158129,-0.33233643,-1.5517466,10.762986,-3.2912712,0.46500993,0.67543924,-0.059601977,-5.3564277,2
8487,-2.1493,-0.018282775,13.3218775,-5.8865943,1.1127142,4.32145,1.5242386,-5.786516,0.7176597,-2.2953699,12.049546,-3.9569993,0.38457757,0.9311264,-1.0126762,-6.077261,2
8488,-1.7456797,0.5179742,11.276628,-5.4665465,0.28289524,4.2258763,1.3754606,-4.771312,-0.2011227,-1.459158,10.515063,-3.1415079,0.021348052,1.2924551,0.31506327,-5.79229,2
8489,-2.9004462,-0.2637194,13.611046,-6.7731714,1.3898237,4.2110543,1.2604698,-4.9781404,1.3984812,-2.1161819,12.086955,-3.7047575,-0.13736403,0.78289026,-0.09646146,-6.6697865,2
8490,-1.5849011,0.5053495,11.923499,-6.6008387,0.88458616,3.6640232,1.0611575,-4.6680064,0.17889617,-1.7790645,10.502935,-2.8679202,0.19418672,1.1062022,0.31986183,-6.1515555,2
8491,-2.0034125,0.4353952,12.300698,-5.7797756,0.9252958,3.764589,0.92153215,-5.535649,2.134386,-1.3958694,9.724877,-2.85235,-0.23409578,0.7350305,0.118407026,-6.077537,2
8492,-1.3596717,0.8483712,10.779823,-6.324491,0.85599047,3.3327403,0.5262884,-4.852093,-0.9142474,-2.0685158,11.781816,-2.8830266,0.64867985,0.98204356,0.63804466,-5.8504295,2
8493,-1.7398369,0.14489292,11.4976635,-5.958322,1.3582777,3.0894608,1.1554195,-4.848185,-0.47041994,-1.9745426,11.524761,-3.2662084,0.31860137,0.8921015,0.48441923,-5.9934053,2
8494,-1.3330472,0.7550695,11.730067,-6.795903,1.1882743,3.1311314,0.9487572,-4.9361424,-0.819889,-2.192968,12.507755,-3.5775368,0.7971648,0.3741122,0.67387974,-5.7123475,2
8495,-0.7456344,0.748473,10.821798,-6.806657,1.0437311,3.260858,1.1413246,-5.152587,-0.1194379,-1.5578697,11.734172,-3.0739474,0.692412,0.5801844,0.0994858,-5.664063,2
8496,-0.11586476,1.1116246,9.871499,-5.8258753,0.8345846,2.959589,1.1708169,-4.7079573,-1.1634446,-2.0372276,11.198841,-2.77289,0.8781004,0.52619445,1.188493,-5.3264346,2
8497,0.24244976,0.58567524,8.555627,-6.6528625,1.2795807,2.4869304,1.238106,-4.607236,-0.76318806,-1.7664268,11.398897,-2.9087238,0.72462094,0.5554846,1.0533268,-5.662782,2
8498,-1.1053245,0.22137573,10.404251,-6.2839165,1.5882475,3.0066917,0.7894904,-3.773931,-1.1202005,-1.8752288,11.610488,-3.3308532,1.1520327,0.26032537,0.105096355,-5.1677585,2
8499,-0.2487163,0.3483016,9.443319,-5.9194226,1.5964042,2.7796667,1.6248629,-4.1037555,-0.59317267,-1.8608783,11.880625,-2.8687525,0.6848554,0.3875329,0.46864074,-5.5432863,2
8500,-0.79265004,0.05746129,11.249454,-6.6153083,1.8366703,3.488443,1.2071927,-3.4800024,-1.4014461,-1.9561032,12.215928,-2.7690527,1.0026575,0.42887458,1.193655,-5.5401015,2
8501,-0.27244776,0.3623945,9.647405,-5.7773714,1.5659658,2.8809245,1.8638058,-3.7429032,0.44914573,-0.95285666,11.101437,-2.8392437,0.5098374,0.28457776,-0.53560627,-5.488048,2
8502,-0.714914,-0.108884245,10.5590925,-6.3029494,1.4975408,2.9516683,1.2103002,-3.7705173,-0.54939145,-1.5610317,13.385709,-3.4540725,1.494711,0.36719984,-0.083386645,-5.248797,2
8503,-0.06756315,0.32239595,9.179658,-5.854514,1.3700858,2.4747188,0.9951792,-3.8316302,-0.12303172,-1.1365325,11.569691,-3.1652813,1.2517298,0.49233323,-0.18470548,-4.5898933,2
8504,0.51096725,0.54459715,8.775179,-5.911653,0.99602437,2.7540627,0.96848863,-3.9988692,-0.9133678,-1.7919315,13.921312,-3.608577,1.813282,0.5735528,-0.5365096,-5.2660413,2
8505,1.448926,0.73989093,8.621718,-6.5890903,0.31442252,3.4842527,0.481593,-4.625735,-0.3352142,-1.3584136,12.547566,-3.2651637,1.6970803,0.27080232,-0.05118139,-4.684264,2
8506,1.3547822,0.5279339,8.767673,-6.7524614,0.23072164,3.7708862,0.31162703,-4.184601,-0.601919,-1.285323,11.066812,-2.8398168,1.533838,0.7806675,-0.20423536,-4.2126875,2
8507,1.6463966,1.1951729,8.847214,-6.472145,0.46990573,3.494548,1.1946455,-3.9065511,-0.4008217,-1.5313933,12.435348,-2.8644,1.3596631,0.18068416,0.13444933,-5.0685472,2
8508,0.014271125,0.33485967,8.707374,-5.391413,0.7602702,2.9415622,0.93847525,-3.505218,-0.9754062,-1.6555699,11.204849,-3.1598532,0.7519145,0.33018577,1.0907425,-4.8806553,2
8509,1.494522,0.53081584,7.126098,-6.136477,0.1043718,3.6274526,0.9957128,-3.155513,-0.33571127,-1.5451994,11.545322,-3.0791802,1.2176989,-0.016220175,-0.25936574,-5.0553555,2
8510,0.105061926,0.44742066,8.270619,-6.0643015,0.8726088,2.4164572,0.24352263,-3.8815632,-0.40861788,-1.2654725,9.736591,-2.4629412,1.0199347,0.33614713,0.63492477,-4.6919785,2
8511,1.1753556,1.1598008,7.667394,-5.813685,0.48129502,2.852524,1.3180069,-3.5296636,0.14054896,-2.2669916,14.238267,-3.5305722,1.3517027,-0.52411175,-0.5508899,-6.23203,2
8512,0.27012172,0.59878504,8.405486,-4.869231,0.9523972,2.5434356,1.635911,-3.301494,-0.3885768,-1.8789386,11.695034,-3.5385454,0.6502699,-0.0068405336,0.15447435,-5.6422124,2
8513,0.5963739,0.9144698,6.8329773,-5.0936813,0.61571634,2.3919878,1.3397171,-2.8230162,0.4002458,-2.1157053,12.321896,-3.23145,1.0368716,-0.025148757,-0.34628618,-5.661743,2
8514,0.022787727,0.80787075,8.607942,-5.168706,1.0397717,2.419175,1.8046728,-3.2034328,2.3563833,-1.2825999,9.171887,-2.1051006,0.026426025,0.38095888,-0.5421589,-5.5027447,2
8515,1.4009479,1.0175427,7.0980062,-5.890468,0.28253797,2.3245416,0.8709792,-3.418374,2.0632405,-1.0954231,10.036336,-1.9653968,0.095699586,0.13346307,-0.12596048,-5.5956397,2
8516,0.27699327,0.6489504,8.791901,-5.303074,0.8538125,2.5346446,1.3117617,-3.2359889,3.745017,-1.738433,11.092839,-2.5156863,0.2917067,0.08747113,-1.8041484,-5.7108073,2
8517,0.40799564,0.47608873,7.6734486,-5.8328514,0.59050107,2.4281063,0.5653565,-3.055324,1.3680818,-1.5045166,11.771066,-2.4238935,0.6976691,0.35399655,-0.4545005,-6.2945285,2
8518,-0.6625936,0.41456845,10.422594,-6.126876,1.264217,3.0559964,1.2975705,-3.5021842,2.3830168,-2.6463144,13.440903,-2.9766433,0.40626028,0.42581376,-0.677043,-7.1095834,2
8519,0.11788911,0.6841689,8.689661,-5.601142,0.99198586,2.234596,1.261503,-2.9919896,3.865683,-1.103801,11.220177,-2.1181145,-0.10601089,0.35676572,-0.6801834,-6.766559,2
8520,-0.5615561,0.6954598,10.074815,-6.0896654,1.3177483,3.020496,0.9186049,-3.1084044,2.627292,-2.4481456,11.908478,-2.5757773,0.30539405,0.4901235,-0.43534613,-6.425791,2
8521,-0.10109575,0.6375241,9.005042,-5.8334312,1.0435488,2.7970018,0.7872818,-2.8343837,1.1524636,-2.527044,13.315427,-3.1391609,0.66863257,0.06015657,0.9089297,-6.1895986,2
8522,-0.42533648,0.6977154,9.788823,-6.2596226,1.3157853,2.7875812,0.37017527,-3.3745534,4.817612,-1.9570245,11.532887,-2.6074295,0.08800288,0.33340296,-1.3005494,-6.6825523,2
8523,-0.40725037,0.67281085,9.474599,-6.304894,1.1917416,2.8365424,0.6808099,-3.4953685,1.7280145,-2.5323513,14.311861,-3.462948,0.89525414,0.33763576,-0.5430467,-6.695263,2
8524,-0.2577155,0.04717947,8.801003,-6.4505835,0.7083069,3.4317412,0.054657713,-3.7426405,2.3205683,-2.432706,11.132271,-2.7355697,0.39851674,0.49729788,-0.34552628,-6.319529,2
8525,-0.7005381,0.44129908,9.387163,-6.210512,1.2227532,2.8460817,0.8452214,-3.6751058,0.5332222,-2.613815,12.646276,-3.7063496,1.266226,0.70042276,-0.6117936,-6.3628807,2
8526,-0.58772016,0.5794226,8.988637,-5.6574445,0.8760968,3.0551293,0.8635826,-3.7200196,2.3347225,-2.4294686,11.268066,-2.7525573,0.62853146,1.4767843,-0.85586214,-6.5840898,2
8527,-0.36787817,0.9246125,8.887068,-5.4797397,0.8292524,2.9328594,1.2132272,-3.6077096,0.25005585,-2.0447695,10.188132,-3.154,0.42724156,0.74379086,0.9549762,-5.80964,2
8528,-0.6959767,0.5119079,8.907274,-5.775673,0.85033923,3.283908,1.1681675,-3.367906,1.6804148,-1.0490257,7.235814,-1.5666033,-0.06568737,1.6068863,0.6342555,-4.821438,2
8529,-0.5750841,0.7411598,9.894844,-5.584673,0.8230569,3.5944028,1.1181037,-4.3711085,-0.9626492,-2.313865,10.454585,-3.3519077,0.6486927,0.5155562,1.6389667,-5.3823195,2
8530,-0.5713706,0.6497415,8.917783,-5.6578655,0.8829968,3.2111702,0.6385115,-3.8460147,1.2696939,-0.49774632,8.931751,-2.7408879,0.003542887,1.1221875,-0.7038612,-5.2050138,2
8531,-0.72391236,0.57395303,9.391136,-5.3148737,1.3320332,3.014721,0.95997405,-4.0708604,-1.0067581,-1.9385465,10.840001,-3.0933142,1.0478871,0.45964044,1.5594677,-5.1989527,2
8532,-1.15129,0.38350752,10.111051,-5.5491943,1.111511,3.6710494,0.7824562,-4.006562,0.0069539584,-1.2999645,8.823895,-2.2297597,0.48452955,0.65912014,1.2883716,-4.71918,2
8533,-0.43631142,0.7433894,8.940988,-5.0924497,0.7674893,3.1841772,0.809182,-3.9474847,-0.67860484,-1.4732859,9.424205,-2.9217227,0.80259883,0.6062574,1.5405346,-4.4603195,2
8534,-0.778137,0.27768666,9.351271,-5.6366296,1.2624077,3.1991854,0.38253084,-3.8994997,0.31464085,-0.53210604,9.645142,-2.7529168,0.4646544,0.9227451,-0.1928909,-4.8837705,2
8535,0.3517945,0.654968,8.098772,-5.380004,0.3404732,3.2579093,0.96665096,-3.649338,-0.80511266,-1.3556724,9.815937,-2.9673676,0.92815876,0.40136,1.0579828,-4.6556396,2
8536,0.115359955,0.032062486,7.926561,-5.331976,0.13323924,3.693613,1.2140279,-3.4826088,-0.7377208,-1.3842716,9.3812475,-2.7772064,1.092556,0.20832936,-0.040659085,-4.4559703,2
8537,0.8447151,0.4112394,7.6435347,-5.3665037,-0.19672003,3.5355835,1.0785036,-3.563481,-0.3956278,-1.0559399,10.056923,-2.9556875,0.39642632,0.094268054,0.749281,-4.9296064,2
8538,0.14225408,0.36320093,7.3453765,-5.327928,0.0806585,3.1469288,0.4160341,-4.1070385,-0.09886359,-1.3027997,10.119144,-2.8968258,0.83304137,0.40071052,-0.13903989,-4.822164,2
8539,0.9585612,0.72654927,6.4493766,-5.574892,-0.2192324,2.9188557,0.8708721,-3.491795,-0.5334998,-1.4660484,10.227304,-3.1017232,0.43412754,0.53840464,0.5378663,-5.3049326,2
8540,0.027783308,0.3195854,7.461127,-5.7534676,0.538278,2.5277355,0.29253286,-3.8638659,0.0047610067,-1.0900376,10.052095,-3.038756,0.9092036,0.79750603,-0.86679554,-4.832322,2
8541,0.2371203,0.4666409,6.6555934,-5.083798,-0.114911675,2.7943597,0.90149647,-3.1618662,-0.5001794,-1.0190164,9.340734,-2.1886837,0.8837792,0.5247172,1.0644891,-4.42508,2
8542,0.16859576,0.81804967,7.5494547,-5.1398497,0.6761152,2.151568,1.3285419,-3.2334878,1.9486103,-0.9825716,11.044005,-2.3809714,0.1978665,0.6646454,-0.3211999,-5.5120654,2
8543,0.6903855,0.6506395,6.4294596,-5.017682,-0.14329283,3.0747414,0.78070956,-2.5051222,0.46794122,-1.4511858,12.008705,-2.4160974,1.212133,0.6652127,-0.81050247,-5.3245153,2
8544,0.56458324,0.5053906,6.8876104,-4.84729,0.26952612,2.3644884,1.5272341,-2.747346,2.771412,-1.6916863,11.834,-2.3932,0.7548563,0.5454837,-1.6772702,-5.2660823,2
8545,0.22681344,0.84781736,6.874473,-4.7284255,-0.09078224,2.6077793,0.7443176,-2.6785526,0.4299284,-1.3145964,12.587679,-2.8092675,1.1741151,0.7516008,-1.1295915,-5.687049,2
8546,0.5952055,0.7696831,7.340179,-4.7287817,-0.20073536,2.7319734,1.3610266,-2.9410386,2.1447,-1.1306572,10.068657,-3.164079,0.24966544,1.2673422,-1.6134056,-5.7001867,2
8547,1.372648,0.7873976,7.8733363,-4.771228,-0.13480392,3.501427,1.1170031,-3.3093603,0.9445474,-1.5614884,11.500531,-3.1650825,0.7405705,0.98592544,-1.7786174,-5.82548,2
8548,2.0014737,0.95856553,6.937921,-4.701754,-0.09512138,2.965718,1.4536704,-3.2264183,1.5117052,-2.2036397,12.84357,-3.2125874,0.869099,0.64688414,-2.5544963,-6.1822805,2
8549,2.3177862,1.0618677,5.969877,-4.2908535,-0.3488804,3.1105132,1.0105281,-3.1425462,-0.08654432,-2.1664746,14.398483,-4.2940183,1.4875851,0.5405769,-3.4900355,-6.7434096,2
8550,1.1827765,0.77968764,5.995716,-4.4486876,0.16228478,1.9620588,1.4112078,-2.7872703,1.4486697,-1.2143108,9.267978,-3.1140335,0.5146616,1.2170806,-2.2506354,-5.184583,2
8551,1.7535316,0.60770285,5.2556834,-4.660173,-0.2917701,2.3926606,0.92507267,-3.003004,0.3877386,-1.8291107,11.496791,-3.158386,0.84970623,0.3612212,-0.9517889,-5.757923,2
8552,0.8524337,0.39370987,5.0353103,-4.317631,-0.33163765,2.0124135,0.80539197,-3.0342147,1.656139,-2.4537868,11.928506,-2.2493904,0.79911965,0.6756345,-1.5748942,-6.000039,2
8553,0.48658782,0.4117317,6.5511446,-5.05434,-0.16169246,2.5973344,1.1784745,-3.21625,1.0058073,-1.368669,12.574083,-3.1144242,0.7920461,0.81253266,-1.9893224,-6.5565696,2
8554,0.14230251,0.57111615,7.0540695,-4.989854,0.13948362,2.0518029,1.2019776,-3.7593439,0.3700984,-2.215477,11.52821,-3.0367932,1.1693742,0.6709555,-1.434078,-5.753959,2
8555,0.710333,0.49685887,6.160197,-5.513069,-0.20593046,2.2078912,1.1339107,-3.581482,1.9171706,-1.7305733,12.004488,-2.9721062,1.3542092,0.26488918,-1.9527366,-6.081398,2
8556,-0.38907748,0.4671816,6.946337,-4.4522457,0.7243208,1.285416,1.4379787,-3.509646,0.89438665,-2.076071,15.225408,-4.483819,1.5267023,0.19331889,-3.2016153,-6.649208,2
8557,0.9653784,0.8918133,6.249235,-4.681301,0.27110842,2.0620844,1.3069433,-3.477923,1.703545,-1.4865333,11.615414,-3.6584728,1.245334,0.37840635,-2.9752896,-6.061163,2
8558,0.24900872,1.0149926,8.643639,-4.729363,0.69205266,2.388413,1.3578521,-4.1089625,0.7441095,-1.8435413,12.60784,-3.94367,1.3940594,0.30592746,-2.1169465,-5.677046,2
8559,0.8483503,0.60377324,8.032737,-5.0945287,0.50533247,2.2605517,1.2294086,-4.251615,-0.6784371,-2.557126,10.812468,-3.5596929,1.1773622,0.19147603,0.1468799,-5.8384166,2
8560,0.9769952,0.8885974,8.318942,-5.324768,0.5176774,2.715722,0.9966873,-4.0876055,-0.18549885,-3.0183842,15.159845,-4.448481,1.3578134,0.19302186,-1.9062407,-7.00956,2
8561,0.95125026,0.36988997,8.106168,-5.479722,0.03206731,3.3967707,0.47718826,-4.584915,0.049358588,-2.597742,14.034469,-4.454295,1.4810182,0.17572154,-1.1429142,-6.1068044,2
8562,0.16301462,0.76015794,11.588633,-5.7779922,0.96945083,4.058191,1.8776767,-4.8379216,-0.13131246,-2.9208581,16.643948,-5.0014195,1.4373977,0.06279593,-2.3481805,-7.368578,2
8563,0.5225464,-0.0075924983,8.101253,-5.3391004,1.1756095,3.1678116,0.1711253,-3.9872258,-0.31498897,-1.5492685,11.06798,-3.8750901,1.0910769,0.0075341174,0.156265,-5.193599,2
8564,-0.083265364,0.5165557,8.682371,-5.407593,1.4587624,2.7460642,-0.38673648,-3.708308,-1.2859092,-3.4397275,16.61833,-5.2433276,1.2957976,0.23875453,-1.5180593,-7.728192,2
8565,-0.5909739,0.20618983,9.627711,-5.806608,1.4109621,3.6276362,0.5860311,-3.3426692,-1.3621064,-2.3476756,12.505974,-4.136193,1.2471789,0.09834617,-0.23298259,-5.9724493,2
